Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, RST Flag Count, URG Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Inbound, Label
298,172.16.0.5-192.168.50.1-634-17740-17,172.16.0.5,634,192.168.50.1,17740,17,55:03.4,31429,200,0,88000,0,440,440,440,0,0,0,0,2799961.819,6363.549588,157.9346734,352.9485051,4550,1,31429,157.9346734,352.9485051,4550,1,0,0,0,0,0,0,88000,0,6363.549588,0,440,440,440,0,0,0,0,0,442.2,440,0,88000,200,88000,0,0,-1,-1,199,440,0,0,0,0,0,0,0,0,1,1
540,172.16.0.5-192.168.50.1-634-60217-17,172.16.0.5,634,192.168.50.1,60217,17,55:03.4,170047,200,0,88000,0,440,440,440,0,0,0,0,517503.9842,1176.145419,854.5075377,9915.474978,139960,0,170047,854.5075377,9915.474978,139960,0,0,0,0,0,0,0,22432,0,1176.145419,0,440,440,440,0,0,0,0,0,442.2,440,0,22432,200,88000,0,0,-1,-1,199,14,0,0,0,0,0,0,0,0,1,1
2318,172.16.0.5-192.168.50.1-634-51328-17,172.16.0.5,634,192.168.50.1,51328,17,55:03.5,20458,194,0,84928,0,440,224,437.7731959,21.87458608,0,0,0,4151334.441,9482.842898,106,109.6394185,313,1,20458,106,109.6394185,313,1,0,0,0,0,0,0,4120,0,9482.842898,0,224,440,437.7846154,21.81871818,476.0564631,0,0,0,440.0412371,437.7731959,0,4120,194,84928,0,0,-1,-1,193,20,0,0,0,0,0,0,0,0,1,1
1158,172.16.0.5-192.168.50.1-634-31861-17,172.16.0.5,634,192.168.50.1,31861,17,55:03.5,20715,194,0,84928,0,440,224,437.7731959,21.87458608,0,0,0,4099831.04,9365.194304,107.3316062,115.4412454,546,1,20715,107.3316062,115.4412454,546,1,0,0,0,0,0,0,6208,0,9365.194304,0,224,440,437.7846154,21.81871818,476.0564631,0,0,0,440.0412371,437.7731959,0,6208,194,84928,0,0,-1,-1,193,32,0,0,0,0,0,0,0,0,1,1
1461,172.16.0.5-192.168.50.1-530-22430-17,172.16.0.5,530,192.168.50.1,22430,17,55:03.5,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,64,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
2323,172.16.0.5-192.168.50.1-634-370-17,172.16.0.5,634,192.168.50.1,370,17,55:03.5,261116,194,0,84928,0,440,224,437.7731959,21.87458608,0,0,0,325250.0804,742.9648126,1352.932642,15781.34593,218828,1,261116,1352.932642,15781.34593,218828,1,0,0,0,0,0,0,5314,0,742.9648126,0,224,440,437.7846154,21.81871818,476.0564631,0,0,0,440.0412371,437.7731959,0,5314,194,84928,0,0,-1,-1,193,14,0,0,0,0,0,0,0,0,1,1
414,172.16.0.5-192.168.50.1-634-35642-17,172.16.0.5,634,192.168.50.1,35642,17,55:03.6,18888,200,0,88000,0,440,440,440,0,0,0,0,4659042.778,10588.73359,94.91457286,106.1117561,280,0,18888,94.91457286,106.1117561,280,0,0,0,0,0,0,0,2956,0,10588.73359,0,440,440,440,0,0,0,0,0,442.2,440,0,2956,200,88000,0,0,-1,-1,199,14,0,0,0,0,0,0,0,0,1,1
2277,172.16.0.5-192.168.50.1-634-54102-17,172.16.0.5,634,192.168.50.1,54102,17,55:03.6,30757,200,0,88000,0,440,440,440,0,0,0,0,2861137.302,6502.584777,154.5577889,173.738441,979,0,30757,154.5577889,173.738441,979,0,0,0,0,0,0,0,4000,0,6502.584777,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
1630,172.16.0.5-192.168.50.1-634-24627-17,172.16.0.5,634,192.168.50.1,24627,17,55:03.6,21413,200,0,88000,0,440,440,440,0,0,0,0,4109653.015,9340.120488,107.6030151,111.0483478,317,0,21413,107.6030151,111.0483478,317,0,0,0,0,0,0,0,4000,0,9340.120488,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
673,172.16.0.5-192.168.50.1-634-6212-17,172.16.0.5,634,192.168.50.1,6212,17,55:03.6,21429,200,0,88000,0,440,440,440,0,0,0,0,4106584.535,9333.14667,107.6834171,110.0054419,295,0,21429,107.6834171,110.0054419,295,0,0,0,0,0,0,0,4000,0,9333.14667,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
1570,172.16.0.5-192.168.50.1-634-35141-17,172.16.0.5,634,192.168.50.1,35141,17,55:03.6,30033,200,0,88000,0,440,440,440,0,0,0,0,2930110.212,6659.341391,150.919598,164.8289397,867,0,30033,150.919598,164.8289397,867,0,0,0,0,0,0,0,4000,0,6659.341391,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
158,172.16.0.5-192.168.50.1-634-21228-17,172.16.0.5,634,192.168.50.1,21228,17,55:03.6,212378,200,0,88000,0,440,440,440,0,0,0,0,414355.5359,941.717127,1067.226131,13559.78116,191384,0,212378,1067.226131,13559.78116,191384,0,0,0,0,0,0,0,4000,0,941.717127,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
1731,172.16.0.5-192.168.50.1-634-34248-17,172.16.0.5,634,192.168.50.1,34248,17,55:03.6,29978,200,0,88000,0,440,440,440,0,0,0,0,2935486.023,6671.559143,150.6432161,167.4340465,860,0,29978,150.6432161,167.4340465,860,0,0,0,0,0,0,0,4000,0,6671.559143,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
1227,172.16.0.5-192.168.50.1-634-39795-17,172.16.0.5,634,192.168.50.1,39795,17,55:03.7,29710,200,0,88000,0,440,440,440,0,0,0,0,2961965.668,6731.740155,149.2964824,162.9053066,795,0,29710,149.2964824,162.9053066,795,0,0,0,0,0,0,0,4000,0,6731.740155,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
1248,172.16.0.5-192.168.50.1-634-28358-17,172.16.0.5,634,192.168.50.1,28358,17,55:03.7,30013,200,0,88000,0,440,440,440,0,0,0,0,2932062.773,6663.779029,150.8190955,165.2168683,874,0,30013,150.8190955,165.2168683,874,0,0,0,0,0,0,0,4000,0,6663.779029,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
2492,172.16.0.5-192.168.50.1-634-47386-17,172.16.0.5,634,192.168.50.1,47386,17,55:03.7,30176,200,0,88000,0,440,440,440,0,0,0,0,2916224.814,6627.783669,151.638191,319.1524441,4011,0,30176,151.638191,319.1524441,4011,0,0,0,0,0,0,0,4000,0,6627.783669,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
630,172.16.0.5-192.168.50.1-634-20209-17,172.16.0.5,634,192.168.50.1,20209,17,55:03.8,30951,200,0,88000,0,440,440,440,0,0,0,0,2843203.774,6461.826758,155.5326633,185.5519957,1404,0,30951,155.5326633,185.5519957,1404,0,0,0,0,0,0,0,4000,0,6461.826758,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
912,172.16.0.5-192.168.50.1-634-42352-17,172.16.0.5,634,192.168.50.1,42352,17,55:03.8,22265,194,0,84928,0,440,224,437.7731959,21.87458608,0,0,0,3814417.247,8713.227038,115.3626943,117.6414178,348,1,22265,115.3626943,117.6414178,348,1,0,0,0,0,0,0,3880,0,8713.227038,0,224,440,437.7846154,21.81871818,476.0564631,0,0,0,440.0412371,437.7731959,0,3880,194,84928,0,0,-1,-1,193,20,0,0,0,0,0,0,0,0,1,1
1341,172.16.0.5-192.168.50.1-634-55748-17,172.16.0.5,634,192.168.50.1,55748,17,55:03.8,29845,200,0,88000,0,440,440,440,0,0,0,0,2948567.599,6701.289998,149.9748744,162.7241713,840,0,29845,149.9748744,162.7241713,840,0,0,0,0,0,0,0,4000,0,6701.289998,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
1409,172.16.0.5-192.168.50.1-634-21104-17,172.16.0.5,634,192.168.50.1,21104,17,55:03.8,22431,194,0,84928,0,440,224,437.7731959,21.87458608,0,0,0,3786188.757,8648.74504,116.2227979,118.3578485,332,1,22431,116.2227979,118.3578485,332,1,0,0,0,0,0,0,3880,0,8648.74504,0,224,440,437.7846154,21.81871818,476.0564631,0,0,0,440.0412371,437.7731959,0,3880,194,84928,0,0,-1,-1,193,20,0,0,0,0,0,0,0,0,1,1
613,172.16.0.5-192.168.50.1-634-8487-17,172.16.0.5,634,192.168.50.1,8487,17,55:03.8,29862,200,0,88000,0,440,440,440,0,0,0,0,2946889.023,6697.475052,150.0603015,163.483346,882,1,29862,150.0603015,163.483346,882,1,0,0,0,0,0,0,4000,0,6697.475052,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
1824,172.16.0.5-192.168.50.1-634-29053-17,172.16.0.5,634,192.168.50.1,29053,17,55:03.8,22280,194,0,84928,0,440,224,437.7731959,21.87458608,0,0,0,3811849.192,8707.360862,115.4404145,117.7284031,295,0,22280,115.4404145,117.7284031,295,0,0,0,0,0,0,0,3880,0,8707.360862,0,224,440,437.7846154,21.81871818,476.0564631,0,0,0,440.0412371,437.7731959,0,3880,194,84928,0,0,-1,-1,193,20,0,0,0,0,0,0,0,0,1,1
1615,172.16.0.5-192.168.50.1-634-21717-17,172.16.0.5,634,192.168.50.1,21717,17,55:03.8,21247,200,0,88000,0,440,440,440,0,0,0,0,4141761.19,9413.093613,106.7688442,108.9034269,358,1,21247,106.7688442,108.9034269,358,1,0,0,0,0,0,0,4000,0,9413.093613,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
276,172.16.0.5-192.168.50.1-634-60474-17,172.16.0.5,634,192.168.50.1,60474,17,55:03.8,77043,194,0,84928,0,440,224,437.7731959,21.87458608,0,0,0,1102345.443,2518.074322,399.1865285,3953.756718,55018,0,77043,399.1865285,3953.756718,55018,0,0,0,0,0,0,0,3976,0,2518.074322,0,224,440,437.7846154,21.81871818,476.0564631,0,0,0,440.0412371,437.7731959,0,3976,194,84928,0,0,-1,-1,193,20,0,0,0,0,0,0,0,0,1,1
986,172.16.0.5-192.168.50.1-634-5407-17,172.16.0.5,634,192.168.50.1,5407,17,55:03.9,145914,200,0,88000,0,440,440,440,0,0,0,0,603094.9738,1370.670395,733.2361809,8104.131717,114451,1,145914,733.2361809,8104.131717,114451,1,0,0,0,0,0,0,4936,0,1370.670395,0,440,440,440,0,0,0,0,0,442.2,440,0,4936,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,1,1
788,172.16.0.5-192.168.50.1-634-53688-17,172.16.0.5,634,192.168.50.1,53688,17,55:03.9,21016,200,0,88000,0,440,440,440,0,0,0,0,4187285.877,9516.558812,105.6080402,107.9218158,320,1,21016,105.6080402,107.9218158,320,1,0,0,0,0,0,0,4000,0,9516.558812,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
1256,172.16.0.5-192.168.50.1-634-27931-17,172.16.0.5,634,192.168.50.1,27931,17,55:03.9,21146,200,0,88000,0,440,440,440,0,0,0,0,4161543.554,9458.053533,106.2613065,108.9425391,308,1,21146,106.2613065,108.9425391,308,1,0,0,0,0,0,0,4000,0,9458.053533,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
109,172.16.0.5-192.168.50.1-634-1285-17,172.16.0.5,634,192.168.50.1,1285,17,55:03.9,217697,200,0,88000,0,440,440,440,0,0,0,0,404231.5696,918.7081127,1093.954774,13826.6047,195155,1,217697,1093.954774,13826.6047,195155,1,0,0,0,0,0,0,3808,0,918.7081127,0,440,440,440,0,0,0,0,0,442.2,440,0,3808,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,1,1
940,172.16.0.5-192.168.50.1-634-58063-17,172.16.0.5,634,192.168.50.1,58063,17,55:03.9,241110,194,0,84928,0,440,224,437.7731959,21.87458608,0,0,0,352237.5679,804.6120028,1249.274611,14418.15513,200128,1,241110,1249.274611,14418.15513,200128,1,0,0,0,0,0,0,5776,0,804.6120028,0,224,440,437.7846154,21.81871818,476.0564631,0,0,0,440.0412371,437.7731959,0,5776,194,84928,0,0,-1,-1,193,8,0,0,0,0,0,0,0,0,1,1
449,172.16.0.5-192.168.50.1-61746-60666-17,172.16.0.5,61746,192.168.50.1,60666,17,55:04.0,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,64,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
1883,172.16.0.5-192.168.50.1-634-13862-17,172.16.0.5,634,192.168.50.1,13862,17,55:04.0,30545,200,0,88000,0,440,440,440,0,0,0,0,2880995.253,6547.716484,153.4924623,170.7445925,993,1,30545,153.4924623,170.7445925,993,1,0,0,0,0,0,0,1600,0,6547.716484,0,440,440,440,0,0,0,0,0,442.2,440,0,1600,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,1,1
1430,172.16.0.5-192.168.50.1-13862-634-17,192.168.50.1,634,172.16.0.5,13862,17,55:04.0,1,2,0,880,0,440,440,440,0,0,0,0,8.80E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,16,0,2000000,0,440,440,440,0,0,0,0,0,660,440,0,16,2,880,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1
1266,172.16.0.5-192.168.50.1-634-20756-17,172.16.0.5,634,192.168.50.1,20756,17,55:04.0,30202,200,0,88000,0,440,440,440,0,0,0,0,2913714.324,6622.078008,151.7688442,169.1667841,996,1,30202,151.7688442,169.1667841,996,1,0,0,0,0,0,0,1600,0,6622.078008,0,440,440,440,0,0,0,0,0,442.2,440,0,1600,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,1,1
802,172.16.0.5-192.168.50.1-634-2346-17,172.16.0.5,634,192.168.50.1,2346,17,55:04.1,31326,200,0,88000,0,440,440,440,0,0,0,0,2809168.103,6384.472962,157.4170854,188.0214686,1510,1,31326,157.4170854,188.0214686,1510,1,0,0,0,0,0,0,1600,0,6384.472962,0,440,440,440,0,0,0,0,0,442.2,440,0,1600,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,1,1
1173,172.16.0.5-192.168.50.1-530-18997-17,172.16.0.5,530,192.168.50.1,18997,17,55:04.1,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,16,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,16,2,2944,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,1,1
1246,172.16.0.5-192.168.50.1-634-47445-17,172.16.0.5,634,192.168.50.1,47445,17,55:04.1,30817,200,0,88000,0,440,440,440,0,0,0,0,2855566.733,6489.924392,154.8592965,167.6753125,822,1,30817,154.8592965,167.6753125,822,1,0,0,0,0,0,0,1600,0,6489.924392,0,440,440,440,0,0,0,0,0,442.2,440,0,1600,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,1,1
2500,172.16.0.5-192.168.50.1-62480-13900-17,172.16.0.5,62480,192.168.50.1,13900,17,55:04.1,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,16,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,16,2,2944,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,1,1
2515,172.16.0.5-192.168.50.1-634-22056-17,172.16.0.5,634,192.168.50.1,22056,17,55:04.1,30944,200,0,88000,0,440,440,440,0,0,0,0,2843846.949,6463.288521,155.4974874,344.7426631,4453,1,30944,155.4974874,344.7426631,4453,1,0,0,0,0,0,0,1600,0,6463.288521,0,440,440,440,0,0,0,0,0,442.2,440,0,1600,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,1,1
963,172.16.0.5-192.168.50.1-873-59857-17,172.16.0.5,873,192.168.50.1,59857,17,55:04.1,26697,200,0,88000,0,440,440,440,0,0,0,0,3296250.515,7491.478443,134.1557789,144.7612135,388,1,26697,134.1557789,144.7612135,388,1,0,0,0,0,0,0,1600,0,7491.478443,0,440,440,440,0,0,0,0,0,442.2,440,0,1600,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,1,1
928,172.16.0.5-192.168.50.1-634-63207-17,172.16.0.5,634,192.168.50.1,63207,17,55:04.1,29017,200,0,88000,0,440,440,440,0,0,0,0,3032704.966,6892.511286,145.8140704,149.8414671,497,1,29017,145.8140704,149.8414671,497,1,0,0,0,0,0,0,1600,0,6892.511286,0,440,440,440,0,0,0,0,0,442.2,440,0,1600,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,1,1
1209,172.16.0.5-192.168.50.1-634-5724-17,172.16.0.5,634,192.168.50.1,5724,17,55:04.2,139626,200,0,88000,0,440,440,440,0,0,0,0,630255.1101,1432.397977,701.638191,7599.56372,107332,1,139626,701.638191,7599.56372,107332,1,0,0,0,0,0,0,1600,0,1432.397977,0,440,440,440,0,0,0,0,0,442.2,440,0,1600,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,1,1
2373,172.16.0.5-192.168.50.1-634-35011-17,172.16.0.5,634,192.168.50.1,35011,17,55:04.2,21161,194,0,84928,0,440,224,437.7731959,21.87458608,0,0,0,4013420.916,9167.808705,109.642487,111.3125838,298,1,21161,109.642487,111.3125838,298,1,0,0,0,0,0,0,1552,0,9167.808705,0,224,440,437.7846154,21.81871818,476.0564631,0,0,0,440.0412371,437.7731959,0,1552,194,84928,0,0,-1,-1,193,8,0,0,0,0,0,0,0,0,1,1
1780,172.16.0.5-192.168.50.1-634-23620-17,172.16.0.5,634,192.168.50.1,23620,17,55:04.2,24396,200,0,88000,0,440,440,440,0,0,0,0,3607148.713,8198.065257,122.5929648,128.2622792,381,0,24396,122.5929648,128.2622792,381,0,0,0,0,0,0,0,1600,0,8198.065257,0,440,440,440,0,0,0,0,0,442.2,440,0,1600,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,1,1
1149,172.16.0.5-192.168.50.1-634-2923-17,172.16.0.5,634,192.168.50.1,2923,17,55:04.2,21195,194,0,84928,0,440,224,437.7731959,21.87458608,0,0,0,4006982.779,9153.102147,109.8186528,111.7532311,325,1,21195,109.8186528,111.7532311,325,1,0,0,0,0,0,0,1552,0,9153.102147,0,224,440,437.7846154,21.81871818,476.0564631,0,0,0,440.0412371,437.7731959,0,1552,194,84928,0,0,-1,-1,193,8,0,0,0,0,0,0,0,0,1,1
391,172.16.0.5-192.168.50.1-634-21519-17,172.16.0.5,634,192.168.50.1,21519,17,55:04.2,112637,200,0,88000,0,440,440,440,0,0,0,0,781270.808,1775.615473,566.0150754,6382.520367,90135,1,112637,566.0150754,6382.520367,90135,1,0,0,0,0,0,0,1600,0,1775.615473,0,440,440,440,0,0,0,0,0,442.2,440,0,1600,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,1,1
1378,172.16.0.5-192.168.50.1-634-48532-17,172.16.0.5,634,192.168.50.1,48532,17,55:04.2,21192,194,0,84928,0,440,224,437.7731959,21.87458608,0,0,0,4007550.019,9154.397886,109.8031088,112.4702395,290,1,21192,109.8031088,112.4702395,290,1,0,0,0,0,0,0,1552,0,9154.397886,0,224,440,437.7846154,21.81871818,476.0564631,0,0,0,440.0412371,437.7731959,0,1552,194,84928,0,0,-1,-1,193,8,0,0,0,0,0,0,0,0,1,1
799,172.16.0.5-192.168.50.1-634-42708-17,172.16.0.5,634,192.168.50.1,42708,17,55:04.2,21213,194,0,84928,0,440,224,437.7731959,21.87458608,0,0,0,4003582.709,9145.335408,109.9119171,111.0187555,300,1,21213,109.9119171,111.0187555,300,1,0,0,0,0,0,0,1552,0,9145.335408,0,224,440,437.7846154,21.81871818,476.0564631,0,0,0,440.0412371,437.7731959,0,1552,194,84928,0,0,-1,-1,193,8,0,0,0,0,0,0,0,0,1,1
126,172.16.0.5-192.168.50.1-634-47470-17,172.16.0.5,634,192.168.50.1,47470,17,55:04.2,226696,194,0,84928,0,440,224,437.7731959,21.87458608,0,0,0,374633.8709,855.771606,1174.590674,14647.65632,203601,1,226696,1174.590674,14647.65632,203601,1,0,0,0,0,0,0,120410,0,855.771606,0,224,440,437.7846154,21.81871818,476.0564631,0,0,0,440.0412371,437.7731959,0,120410,194,84928,0,0,-1,-1,193,8,0,0,0,0,0,0,0,0,1,1
896,172.16.0.5-192.168.50.1-634-43154-17,172.16.0.5,634,192.168.50.1,43154,17,55:04.3,31838,200,0,88000,0,440,440,440,0,0,0,0,2763992.713,6281.801621,159.9899497,175.9547115,833,1,31838,159.9899497,175.9547115,833,1,0,0,0,0,0,0,1600,0,6281.801621,0,440,440,440,0,0,0,0,0,442.2,440,0,1600,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,1,1
2374,172.16.0.5-192.168.50.1-874-62760-17,172.16.0.5,874,192.168.50.1,62760,17,55:04.3,30782,200,0,88000,0,440,440,440,0,0,0,0,2858813.592,6497.303619,154.6834171,324.5541235,4075,0,30782,154.6834171,324.5541235,4075,0,0,0,0,0,0,0,1600,0,6497.303619,0,440,440,440,0,0,0,0,0,442.2,440,0,1600,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,1,1
2460,172.16.0.5-192.168.50.1-634-10499-17,172.16.0.5,634,192.168.50.1,10499,17,55:04.3,25211,200,0,88000,0,440,440,440,0,0,0,0,3490539.844,7933.045099,126.6884422,314.181337,4171,1,25211,126.6884422,314.181337,4171,1,0,0,0,0,0,0,1600,0,7933.045099,0,440,440,440,0,0,0,0,0,442.2,440,0,1600,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,1,1
121,172.16.0.5-192.168.50.1-634-2804-17,172.16.0.5,634,192.168.50.1,2804,17,55:04.3,226073,200,0,88000,0,440,440,440,0,0,0,0,389254.7982,884.669996,1136.045226,13973.79708,197259,0,226073,1136.045226,13973.79708,197259,0,0,0,0,0,0,0,1600,0,884.669996,0,440,440,440,0,0,0,0,0,442.2,440,0,1600,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,1,1
1866,172.16.0.5-192.168.50.1-634-21978-17,172.16.0.5,634,192.168.50.1,21978,17,55:04.4,30948,200,0,88000,0,440,440,440,0,0,0,0,2843479.385,6462.453147,155.5175879,169.0291602,837,1,30948,155.5175879,169.0291602,837,1,0,0,0,0,0,0,1600,0,6462.453147,0,440,440,440,0,0,0,0,0,442.2,440,0,1600,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,1,1
1298,172.16.0.5-192.168.50.1-512-18694-17,172.16.0.5,512,192.168.50.1,18694,17,55:04.4,1938,4,0,5856,0,1464,1464,1464,0,0,0,0,3021671.827,2063.983488,646,1116.306857,1935,1,1938,646,1116.306857,1935,1,0,0,0,0,0,0,32,0,2063.983488,0,1464,1464,1464,0,0,0,0,0,1830,1464,0,32,4,5856,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,1,1
2262,172.16.0.5-192.168.50.1-634-57621-17,172.16.0.5,634,192.168.50.1,57621,17,55:04.4,31196,200,0,88000,0,440,440,440,0,0,0,0,2820874.471,6411.078343,156.7638191,171.3640448,930,1,31196,156.7638191,171.3640448,930,1,0,0,0,0,0,0,1600,0,6411.078343,0,440,440,440,0,0,0,0,0,442.2,440,0,1600,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,1,1
895,172.16.0.5-192.168.50.1-634-50626-17,172.16.0.5,634,192.168.50.1,50626,17,55:04.4,33259,200,0,88000,0,440,440,440,0,0,0,0,2645900.358,6013.409904,167.1306533,235.438497,2362,1,33259,167.1306533,235.438497,2362,1,0,0,0,0,0,0,1600,0,6013.409904,0,440,440,440,0,0,0,0,0,442.2,440,0,1600,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,1,1
374,172.16.0.5-192.168.50.1-634-22342-17,172.16.0.5,634,192.168.50.1,22342,17,55:04.5,33124,200,0,88000,0,440,440,440,0,0,0,0,2656683.975,6037.918126,166.4522613,194.7979178,1051,1,33124,166.4522613,194.7979178,1051,1,0,0,0,0,0,0,155938,0,6037.918126,0,440,440,440,0,0,0,0,0,442.2,440,0,155938,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,1,1
1683,172.16.0.5-192.168.50.1-512-29684-17,172.16.0.5,512,192.168.50.1,29684,17,55:04.5,566,4,0,5856,0,1464,1464,1464,0,0,0,0,1.03E+07,7067.137809,188.6666667,325.0482016,564,1,566,188.6666667,325.0482016,564,1,0,0,0,0,0,0,1806,0,7067.137809,0,1464,1464,1464,0,0,0,0,0,1830,1464,0,1806,4,5856,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,1,1
2257,172.16.0.5-192.168.50.1-512-36276-17,172.16.0.5,512,192.168.50.1,36276,17,55:04.5,3210,4,0,5856,0,1464,1464,1464,0,0,0,0,1824299.065,1246.105919,1070,1850.696355,3207,1,3210,1070,1850.696355,3207,1,0,0,0,0,0,0,3580,0,1246.105919,0,1464,1464,1464,0,0,0,0,0,1830,1464,0,3580,4,5856,0,0,-1,-1,3,895,0,0,0,0,0,0,0,0,1,1
